Montgomery	I-LOC	mɔntɣɔmɛzi	Montgomery
,	I-LOC	,	,
Ohio	I-LOC	ɔhiɔ	Ohio

Tác	O	tak	Tác
giả	O	za	giả
của	O	kwa	của
bài	O	baj	bài
này	O	năj	này
là	O	la	là
Wolfgang	B-PER	wɔlfɣaŋ	Wolfgang
Amadeus	I-PER	amazɛus	Amadeus
Mozart	I-PER	mɔzazt	Mozart
.	O	.	.

Heidi	B-PER	hɛizi	Heidi
Klum	I-PER	klum	Klum
giới	O	zɤj	giới
thiệu	O	tʰiəw	thiệu
Katy	B-PER	kati	Katy
Perry	I-PER	pɛzzi	Perry

đổi	O	doj	đổi
Salyan	B-LOC	salian	Salyan
(	I-LOC	(	(
huyện	I-LOC	hwiən	huyện
)	I-LOC	)	)

đổi	O	doj	đổi
Quận	B-LOC	kwɤ̆n	Quận
2	I-LOC	2	2
,	I-LOC	,	,
Thành	I-LOC	tʰɛɲ	Thành
phố	I-LOC	fo	phố
Hồ	I-LOC	ho	Hồ
Chí	I-LOC	ci	Chí
Minh	I-LOC	miɲ	Minh

Ringo	B-PER	ziŋɔ	Ringo
Starr	I-PER	stazz	Starr
–	O	–	–
trống	O	coŋ	trống
.	O	.	.

Cao	B-PER	kaw	Cao
Câu	I-PER	kɤ̆w	Câu
Ly	I-PER	li	Ly
Thái	I-PER	tʰaj	Thái
Tổ	I-PER	to	Tổ

đổi	O	doj	đổi
Giáo	B-PER	zaw	Giáo
hoàng	I-PER	hwaŋ	hoàng
Pascalê	I-PER	paskale	Pascalê
I	I-PER	i	I

Danh	B-ORG	zɛɲ	Danh
sách	I-ORG	sɛc	sách
vua	I-ORG	vwa	vua
Triều	I-ORG	ciəw	Triều
Tiên	I-ORG	tiən	Tiên

21]]	O	21]]	21]]
''	O	''	''
''	O	''	''
–	O	–	–
Adele	B-PER	azɛlɛ	Adele

''	O	''	''
Đại	B-ORG	daj	Đại
Kỷ	I-ORG	ki	Kỷ
Nguyên	I-ORG	ŋwiən	Nguyên
''	O	''	''

Chim	B-LOC	cim	Chim
nghệ	I-LOC	ŋe	nghệ
đuôi	I-LOC	duəj	đuôi
trắng	I-LOC	căŋ	trắng

đổi	O	doj	đổi
Hare	B-ORG	hazɛ	Hare
&	I-ORG	&	&
Guu	I-ORG	ɣuu	Guu

Cryptanthus	B-LOC	kziptantʰus	Cryptanthus
incrassatus	I-LOC	inkzassatus	incrassatus
''	O	''	''
L.B	O	l.b	L.B
.	O	.	.

Đời	O	dɤj	Đời
10	O	10	10
Shō	B-PER	shɔ̄	Shō
Shitsu	I-PER	shitsu	Shitsu
(	O	(	(
1648-1668	O	1648-1668	1648-1668
)	O	)	)

Anh	B-LOC	ʔɛɲ	Anh
quốc	I-LOC	kwok	quốc
và	O	va	và
Cộng	B-LOC	koŋ	Cộng
hòa	I-LOC	hwa	hòa
Ireland	I-LOC	izɛlanz	Ireland

Giáo	B-LOC	zaw	Giáo
phận	I-LOC	fɤ̆n	phận
Thanh	I-LOC	tʰɛɲ	Thanh
Hóa	I-LOC	hwa	Hóa

đổi	O	doj	đổi
Otto	B-PER	ɔttɔ	Otto
I	I-PER	i	I
của	I-PER	kwa	của
đế	I-PER	de	đế
quốc	I-PER	kwok	quốc
La	I-PER	la	La
Mã	I-PER	ma	Mã
Thần	I-PER	tʰɤ̆n	Thần
thánh	I-PER	tʰɛɲ	thánh

**	O	**	**
Wilfred	B-PER	wilfzɛz	Wilfred
Owen	I-PER	ɔwɛn	Owen
,	O	,	,
chôn	O	con	chôn
cất	O	kɤ̆t	cất
tại	O	taj	tại
Ors	B-LOC	ɔzs	Ors
,	O	,	,
Pháp	B-LOC	fap	Pháp

San	B-LOC	san	San
Jose	I-LOC	jɔsɛ	Jose
,	I-LOC	,	,
Negros	I-LOC	nɛɣzɔs	Negros
Oriental	I-LOC	ɔziɛntal	Oriental

Quận	B-LOC	kwɤ̆n	Quận
Queens	I-LOC	kwɛɛns	Queens
,	I-LOC	,	,
NY	I-LOC	ni	NY
(	O	(	(
2.241.600	O	2.241.600	2.241.600
)	O	)	)

đổi	O	doj	đổi
Trường	B-ORG	cɯəŋ	Trường
Đại	I-ORG	daj	Đại
học	I-ORG	hɔk	học
Công	I-ORG	koŋ	Công
nghệ	I-ORG	ŋe	nghệ
Sài	I-ORG	saj	Sài
Gòn	I-ORG	ɣɔn	Gòn

Hiến	B-PER	hiən	Hiến
Đức	I-PER	dɯk	Đức
Vương	I-PER	vɯəŋ	Vương

Thiên	B-PER	tʰiən	Thiên
hoàng	I-PER	hwaŋ	hoàng
Suiko	I-PER	suikɔ	Suiko
(	O	(	(
nữ	O	nɯ	nữ
)	O	)	)

Trương	B-PER	cɯəŋ	Trương
Ngải	I-PER	ŋaj	Ngải
Gia	I-PER	za	Gia
(	O	(	(
2	O	2	2
)	O	)	)

``	O	``	``
More	B-ORG	mɔzɛ	More
Than	I-ORG	tʰan	Than
Words	I-ORG	wɔzzs	Words
''	O	''	''

Thiên	B-PER	tʰiən	Thiên
hoàng	I-PER	hwaŋ	hoàng
Minh	I-PER	miɲ	Minh
Trị	I-PER	ci	Trị

Ngô	B-LOC	ŋo	Ngô
(	I-LOC	(	(
nước	I-LOC	nɯək	nước
)	I-LOC	)	)

Vòng	B-ORG	vɔŋ	Vòng
bảng	I-ORG	baŋ	bảng
UEFA	I-ORG	wɛfa	UEFA
Champions	I-ORG	campiɔns	Champions
League	I-ORG	lɛaɣwɛ	League
2007-08	I-ORG	2007-08	2007-08

'	O	'	'
''	O	''	''
-	O	-	-
GameSpot	B-ORG	ɣamɛspɔt	GameSpot
-	O	-	-
''	O	''	''
'	O	'	'
'	O	'	'
''	O	''	''
.	O	.	.

con	O	kɔn	con
gái	O	ɣaj	gái
của	O	kwa	của
Andrew	B-PER	anzzɛw	Andrew
Johnson	I-PER	jɔhnsɔn	Johnson

Quận	B-LOC	kwɤ̆n	Quận
San	I-LOC	san	San
Bernardino	I-LOC	bɛznazzinɔ	Bernardino
,	I-LOC	,	,
California	I-LOC	kalifɔzniə	California
(	O	(	(
1.999.332	O	1.999.332	1.999.332
)	O	)	)

đổi	O	doj	đổi
Nam	B-PER	nam	Nam
Tề	I-PER	te	Tề
Vũ	I-PER	vu	Vũ
Đế	I-PER	de	Đế

đổi	O	doj	đổi
Do	B-ORG	zɔ	Do
the	I-ORG	tʰɛ	the
A-Side	I-ORG	a-sizɛ	A-Side
(	I-ORG	(	(
album	I-ORG	album	album
của	I-ORG	kwa	của
Do	B-ORG	zɔ	Do
As	I-ORG	as	As
Infinity	I-ORG	infiniti	Infinity
)	I-ORG	)	)

Ngũ	B-ORG	ŋu	Ngũ
Hồ	I-ORG	ho	Hồ
thập	I-ORG	tʰɤ̆p	thập
lục	I-ORG	luk	lục
quốc	I-ORG	kwok	quốc

Lưu	B-ORG	lɯw	Lưu
Bá	I-ORG	ba	Bá
Ôn	I-ORG	on	Ôn
(	O	(	(
1311–1375	O	1311–1375	1311–1375
)	O	)	)

''	O	''	''
'	O	'	'
''	O	''	''
Live	B-ORG	livɛ	Live
in	I-ORG	in	in
Bucharest	I-ORG	bucazɛst	Bucharest
:	I-ORG	:	:
The	I-ORG	tʰɛ	The
Dangerous	I-ORG	zaŋɛzɔus	Dangerous
Tour	I-ORG	tɔuz	Tour
''	O	''	''
'	O	'	'
''	O	''	''

Thị	B-LOC	tʰi	Thị
trấn	I-LOC	cɤ̆n	trấn
của	I-LOC	kwa	của
tỉnh	I-LOC	tiɲ	tỉnh
Haute-Corse	I-LOC	hăwtɛ-kɔzsɛ	Haute-Corse

Aleksandr	B-PER	ʔalɛcsanzz	Aleksandr
Sergeyevich	I-PER	sɛzɣɛiɛvic	Sergeyevich
Pushkin	I-PER	pushkin	Pushkin

Xã	B-LOC	sa	Xã
của	I-LOC	kwa	của
tỉnh	I-LOC	tiɲ	tỉnh
Pyrénées-Atlantiques	I-LOC	pizɛnɛɛs-atlanticwɛs	Pyrénées-Atlantiques

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Duchouquet	I-LOC	zucɔukwɛt	Duchouquet
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
Auglaize	I-LOC	ăwɣlajzɛ	Auglaize
,	I-LOC	,	,
Ohio	I-LOC	ɔhiɔ	Ohio

đổi	O	doj	đổi
Diệc	B-LOC	ziək	Diệc
mặt	I-LOC	măt	mặt
trắng	I-LOC	căŋ	trắng

Triệu	B-PER	ciəw	Triệu
Tử	I-PER	tɯ	Tử
Dương	I-PER	zɯəŋ	Dương
(	O	(	(
1919–2005	O	1919–2005	1919–2005
)	O	)	)

'	O	'	'
''	O	''	''
Campuchia	B-LOC	kampuciə	Campuchia
'	O	'	'
''	O	''	''

Đoàn	B-PER	dwan	Đoàn
Trí	I-PER	ci	Trí
Hưng	I-PER	hɯŋ	Hưng

**	O	**	**
''	O	''	''
Berryteuthis	B-LOC	bɛzzitɛutʰis	Berryteuthis
magister	I-LOC	mazstɛz	magister
''	O	''	''

Sản	O	san	Sản
xuất	O	swɤ̆t	xuất
-	O	-	-
Lee	B-PER	lɛɛ	Lee
Soo	I-PER	sɔ	Soo
Man	I-PER	man	Man

*****	O	*****	*****
'	O	'	'
''	O	''	''
(	O	(	(
10	O	10	10
)	O	)	)
'	O	'	'
''	O	''	''
James	B-PER	jamɛs	James
Mountbatten-Windsor	I-PER	mɔuntbattɛn-winzsɔz	Mountbatten-Windsor
,	I-PER	,	,
Tử	I-PER	tɯ	Tử
tước	I-PER	tɯək	tước
xứ	I-PER	sɯ	xứ
Severn	I-PER	sɛvɛzn	Severn
(	O	(	(
2007	O	2007	2007
)	O	)	)

Jumellea	B-LOC	jumɛllɛa	Jumellea
arachnantha	I-LOC	azɛcnantʰa	arachnantha
''	O	''	''
(	O	(	(
Rchb.f	O	zcb.f	Rchb.f
.	O	.	.
)	O	)	)

La	B-LOC	la	La
Capelle-et-Masmolène	I-LOC	kapɛllɛ-ɛt-masmɔlɛnɛ	Capelle-et-Masmolène
(	O	(	(
30067	O	30067	30067
)	O	)	)

Không	B-ORG	xoŋ	Không
quân	I-ORG	kwɤ̆n	quân
Xô	I-ORG	so	Xô
viết	I-ORG	viət	viết

Phân	B-LOC	fɤ̆n	Phân
cấp	I-LOC	kɤ̆p	cấp
hành	I-LOC	hɛɲ	hành
chính	I-LOC	ciɲ	chính
Hàn	I-LOC	han	Hàn
Quốc	I-LOC	kwok	Quốc

Amor]]	O	ʔamɔz]]	Amor]]
''	O	''	''
—	O	—	—
Ricky	B-PER	zicki	Ricky
Martin	I-PER	maztin	Martin

''	O	''	''
Bulbophyllum	B-LOC	bulbɔfillum	Bulbophyllum
vanum	I-LOC	vanum	vanum
''	O	''	''
J.J.Verm	O	j.j.vɛzm	J.J.Verm
.	O	.	.

''	O	''	''
Bahrain	B-LOC	bahzain	Bahrain
''	O	''	''
'	O	'	'

Xã	B-LOC	sa	Xã
của	I-LOC	kwa	của
tỉnh	I-LOC	tiɲ	tỉnh
Cantal	I-LOC	kantal	Cantal

Đảng	B-ORG	daŋ	Đảng
Cộng	I-ORG	koŋ	Cộng
sản	I-ORG	san	sản
Liên	I-ORG	liən	Liên
Xô	I-ORG	so	Xô

đổi	O	doj	đổi
Phân	B-LOC	fɤ̆n	Phân
cấp	I-LOC	kɤ̆p	cấp
hành	I-LOC	hɛɲ	hành
chính	I-LOC	ciɲ	chính
Thổ	I-LOC	tʰo	Thổ
Nhĩ	I-LOC	ɲi	Nhĩ
Kỳ	I-LOC	ki	Kỳ

``	O	``	``
King	B-ORG	kiŋ	King
of	I-ORG	ɔf	of
Anything	I-ORG	anitʰiŋ	Anything
''	O	''	''

Wilhelm	B-PER	wilhɛlm	Wilhelm
Keitel	I-PER	kɛitɛl	Keitel
đề	O	de	đề
xuất	O	swɤ̆t	xuất
nên	O	nen	nên
chỉ	O	ci	chỉ
định	O	diɲ	định
tướng	O	tɯəŋ	tướng
Nikolaus	B-PER	nicɔlăws	Nikolaus
von	I-PER	vɔn	von
Falkenhorst	I-PER	falkɛɲɔzst	Falkenhorst
.	O	.	.

đổi	O	doj	đổi
Đội	B-ORG	doj	Đội
tuyển	I-ORG	twiən	tuyển
bóng	I-ORG	bɔŋ	bóng
đá	I-ORG	da	đá
quốc	I-ORG	kwok	quốc
gia	I-ORG	za	gia
Síp	I-ORG	sip	Síp

''	O	''	''
Indonesia	B-LOC	ʔinzɔnɛsiə	Indonesia
''	O	''	''
'	O	'	'

đổi	O	doj	đổi
Phía	B-ORG	fiə	Phía
đông	I-ORG	doŋ	đông
vườn	I-ORG	vɯən	vườn
địa	I-ORG	diə	địa
đàng	I-ORG	daŋ	đàng

Guinea	B-LOC	ɣuinɛa	Guinea
Xích	I-LOC	sic	Xích
Đạo	I-LOC	daw	Đạo

**	O	**	**
Thượng	B-LOC	tʰɯəŋ	Thượng
Tư	I-LOC	tɯ	Tư
(	O	(	(
上思	O	上思	上思
)	O	)	)
.	O	.	.

Người	B-ORG	ŋɯəj	Người
tình	I-ORG	tiɲ	tình
của	I-ORG	kwa	của
chồng	I-ORG	coŋ	chồng
tôi	I-ORG	toj	tôi
''	O	''	''

đổi	O	doj	đổi
Sóc	B-LOC	sɔk	Sóc
bay	I-LOC	băj	bay
Xibia	I-LOC	sibiə	Xibia

Bà	B-ORG	ba	Bà
Rịa	I-ORG	ziə	Rịa
-	I-ORG	-	-
Vũng	I-ORG	vuŋ	Vũng
Tàu	I-ORG	tăw	Tàu

2007	B-ORG	2007	2007
đến	O	den	đến
2011	B-ORG	2011	2011
-	O	-	-
''Không	O	''xoŋ	''Không
tham	O	tʰam	tham
dự	O	zɯ	dự
''	O	''	''

Quần	B-LOC	kwɤ̆n	Quần
đảo	I-LOC	daw	đảo
Hoàng	I-LOC	hwaŋ	Hoàng
Sa	I-LOC	sa	Sa

``	O	``	``
Love	B-ORG	lɔvɛ	Love
the	I-ORG	tʰɛ	the
Way	I-ORG	wăj	Way
You	I-ORG	iɔu	You
Lie	I-ORG	liɛ	Lie
''	O	''	''

Vương	B-LOC	vɯəŋ	Vương
quốc	I-LOC	kwok	quốc
Wessex	I-LOC	wɛssɛs	Wessex
-	O	-	-
(	O	(	(
519	O	519	519
–	O	–	–
927	O	927	927
)	O	)	)

''	O	''	''
M.	B-LOC	m.	M.
laevinodis	I-LOC	laɛvinɔzis	laevinodis
Nylander	O	nilanzɛz	Nylander

Ý	B-PER	ʔi	Ý
Tông	I-PER	toŋ	Tông
Huy	I-PER	hwi	Huy
hoàng	I-PER	hwaŋ	hoàng
đế	I-PER	de	đế

'	O	'	'
''	O	''	''
Barcelona	B-ORG	bazkɛlɔna	Barcelona
''	O	''	''
'	O	'	'
thắng	O	tʰăŋ	thắng
với	O	vɤj	với
tổng	O	toŋ	tổng
tỉ	O	ti	tỉ
số	O	so	số
'	O	'	'
''	O	''	''
3–1	O	3–1	3–1
''	O	''	''
'	O	'	'

Đồng	B-ORG	doŋ	Đồng
hồ	I-ORG	ho	hồ
nguyên	I-ORG	ŋwiən	nguyên
tử	I-ORG	tɯ	tử

Huỳnh	B-PER	hwiɲ	Huỳnh
Tịnh	I-PER	tiɲ	Tịnh
Của	I-PER	kwa	Của

Phân	B-LOC	fɤ̆n	Phân
cấp	I-LOC	kɤ̆p	cấp
hành	I-LOC	hɛɲ	hành
chính	I-LOC	ciɲ	chính
Bắc	I-LOC	băk	Bắc
Triều	I-LOC	ciəw	Triều
Tiên	I-LOC	tiən	Tiên

đổi	O	doj	đổi
Tam	B-ORG	tam	Tam
quốc	I-ORG	kwok	quốc
diễn	I-ORG	ziən	diễn
nghĩa	I-ORG	ŋiə	nghĩa
(	I-ORG	(	(
phim	I-ORG	fim	phim
truyền	I-ORG	cwiən	truyền
hình	I-ORG	hiɲ	hình
1994	I-ORG	1994	1994
)	I-ORG	)	)

Chinju	B-LOC	cinju	Chinju
,	O	,	,
Hàn	B-LOC	han	Hàn
Quốc	I-LOC	kwok	Quốc

đổi	O	doj	đổi
Đội	B-ORG	doj	Đội
tuyển	I-ORG	twiən	tuyển
bóng	I-ORG	bɔŋ	bóng
đá	I-ORG	da	đá
quốc	I-ORG	kwok	quốc
gia	I-ORG	za	gia
Cộng	I-ORG	koŋ	Cộng
hòa	I-ORG	hwa	hòa
Dân	I-ORG	zɤ̆n	Dân
chủ	I-ORG	cu	chủ
Nhân	I-ORG	ɲɤ̆n	Nhân
dân	I-ORG	zɤ̆n	dân
Triều	I-ORG	ciəw	Triều
Tiên	I-ORG	tiən	Tiên

''	O	''	''
Bulbophyllum	B-LOC	bulbɔfillum	Bulbophyllum
patella	I-LOC	patɛlla	patella
''	O	''	''
J.J.Verm	O	j.j.vɛzm	J.J.Verm
.	O	.	.

La	B-LOC	la	La
Tessoualle	I-LOC	tɛssɔwallɛ	Tessoualle
(	O	(	(
CAC	O	kak	CAC
)	O	)	)

đổi	O	doj	đổi
Cá	B-LOC	ka	Cá
bống	I-LOC	boŋ	bống
hoa	I-LOC	hwa	hoa

Thiên	B-PER	tʰiən	Thiên
hoàng	I-PER	hwaŋ	hoàng
Ninkō	I-PER	ninkɔ̄	Ninkō
(	O	(	(
1817–1846	O	1817–1846	1817–1846
)	O	)	)

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Sugar	I-LOC	suɣaz	Sugar
Creek	I-LOC	kzɛɛc	Creek
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
Putnam	I-LOC	putnam	Putnam
,	I-LOC	,	,
Ohio	I-LOC	ɔhiɔ	Ohio

''	O	''	''
Colocasia	B-LOC	kɔlɔkasiə	Colocasia
esculenta	I-LOC	ɛskulɛnta	esculenta
''	O	''	''
(	O	(	(
L.	O	l.	L.
)	O	)	)
Schott	O	scɔtt	Schott
(	O	(	(
syn	O	sin	syn
.	O	.	.

Chōshi	B-LOC	cɔ̄shi	Chōshi
,	I-LOC	,	,
Chiba	I-LOC	ciba	Chiba

ĐỔI	O	doj	ĐỔI
Hạm	B-ORG	ham	Hạm
đội	I-ORG	doj	đội
Thái	I-ORG	tʰaj	Thái
Bình	I-ORG	biɲ	Bình
Dương	I-ORG	zɯəŋ	Dương
Hoa	I-ORG	hwa	Hoa
Kỳ	I-ORG	ki	Kỳ

đổi	O	doj	đổi
Fulham	B-ORG	fulham	Fulham
F.C	I-ORG	f.k	F.C
.	I-ORG	.	.

Maria	B-LOC	maziə	Maria
Laach	I-LOC	laɛc	Laach
am	I-LOC	am	am
Jauerling	I-LOC	jăwɛzliŋ	Jauerling

Trụ	O	cu	Trụ
sở	O	sɤ	sở
chính	O	ciɲ	chính
tại	O	taj	tại
Saint-Étienne	B-LOC	saint-ɛtiɛnnɛ	Saint-Étienne
.	O	.	.

Liên	B-ORG	liən	Liên
minh	I-ORG	miɲ	minh
thứ	I-ORG	tʰɯ	thứ
nhất	I-ORG	ɲɤ̆t	nhất

Hậu	B-PER	hɤ̆w	Hậu
Tấn	I-PER	tɤ̆n	Tấn
Đức	I-PER	dɯk	Đức
Hiếu	I-PER	hiəw	Hiếu
Đế	I-PER	de	Đế

Học	B-ORG	hɔk	Học
viện	I-ORG	viən	viện
Hành	I-ORG	hɛɲ	Hành
chính	I-ORG	ciɲ	chính

Trường	B-ORG	cɯəŋ	Trường
Đại	I-ORG	daj	Đại
học	I-ORG	hɔk	học
Nha	I-ORG	ɲa	Nha
Trang	I-ORG	caŋ	Trang

Xã	B-LOC	sa	Xã
của	I-LOC	kwa	của
tỉnh	I-LOC	tiɲ	tỉnh
Aube	I-LOC	ăwbɛ	Aube

Công	B-ORG	koŋ	Công
chúa	I-ORG	cwa	chúa
Arabela	I-ORG	azabɛla	Arabela

Cô	O	ko	Cô
là	O	la	là
cháu	O	căw	cháu
thứ	O	tʰɯ	thứ
5	O	5	5
của	O	kwa	của
Vua	B-PER	vwa	Vua
Harald	I-PER	hazalz	Harald
V	I-PER	v	V
và	O	va	và
Hoàng	B-PER	hwaŋ	Hoàng
hậu	I-PER	hɤ̆w	hậu
Sonja	I-PER	sɔnja	Sonja
của	I-PER	kwa	của
Na	I-PER	na	Na
Uy	I-PER	wi	Uy
.	O	.	.

Tập	B-ORG	tɤ̆p	Tập
đoàn	I-ORG	dwan	đoàn
Bưu	I-ORG	bɯw	Bưu
chính	I-ORG	ciɲ	chính
Viễn	I-ORG	viən	Viễn
Thông	I-ORG	tʰoŋ	Thông
Việt	I-ORG	viət	Việt
Nam	I-ORG	nam	Nam

Đồng	B-PER	doŋ	Đồng
Sĩ	I-PER	si	Sĩ
Nguyên	I-PER	ŋwiən	Nguyên

đổi	O	doj	đổi
Tề	B-PER	te	Tề
Hy	I-PER	hi	Hy
công	I-PER	koŋ	công

''	O	''	''
Nyctemera	B-LOC	nictɛmɛza	Nyctemera
tripunctaria	I-LOC	cipunktaziə	tripunctaria
''	O	''	''

Hồ	B-PER	ho	Hồ
Quý	I-PER	kwi	Quý
Ly	I-PER	li	Ly

Paul	B-PER	păwl	Paul
McCartney	I-PER	mkkaztnɛi	McCartney
–	O	–	–
hát	O	hat	hát
chính	O	ciɲ	chính
,	O	,	,
guitar	O	ɣuitaz	guitar

đổi	O	doj	đổi
Chích	B-LOC	cic	Chích
chòe	I-LOC	cwej	chòe
trán	I-LOC	can	trán
trắng	I-LOC	căŋ	trắng

15px]]	O	15ps]]	15px]]
Cúp	B-ORG	kup	Cúp
Challenge	I-ORG	callɛŋɛ	Challenge
AFC	I-ORG	afk	AFC
2012	I-ORG	2012	2012

đổi	O	doj	đổi
Triều	B-PER	ciəw	Triều
Tiên	I-PER	tiən	Tiên
Thái	I-PER	tʰaj	Thái
Tổ	I-PER	to	Tổ

Người	O	ŋɯəj	Người
đầu	O	dɤ̆w	đầu
tiên	O	tiən	tiên
tìm	O	tim	tìm
thấy	O	tʰɤ̆j	thấy
tàn	O	tan	tàn
tích	O	tic	tích
này	O	năj	này
chính	O	ciɲ	chính
là	O	la	là
Francisco	B-PER	fzankiskɔ	Francisco
Pizarro	I-PER	pizazzɔ	Pizarro

'	O	'	'
''	O	''	''
Hisamitsu	B-ORG	hisamitsu	Hisamitsu
Springs	I-ORG	spziŋs	Springs
''	O	''	''
'	O	'	'

Tưởng	B-PER	tɯəŋ	Tưởng
Cần	I-PER	kɤ̆n	Cần
Cần	I-PER	kɤ̆n	Cần
vai	O	vaj	vai
Hạ	O	ha	Hạ
Doanh	O	zwɛɲ	Doanh
Doanh	O	zwɛɲ	Doanh

Vụ	B-LOC	vu	Vụ
tấn	I-LOC	tɤ̆n	tấn
công	I-LOC	koŋ	công
Hoàng	I-LOC	hwaŋ	Hoàng
gia	I-LOC	za	gia
Hà	I-LOC	ha	Hà
Lan	I-LOC	lan	Lan
tại	I-LOC	taj	tại
Apeldoorn	I-LOC	apɛlzɔzn	Apeldoorn

****	O	****	****
''	O	''	''
Trogon	B-LOC	cɔɣɔn	Trogon
melanurus	I-LOC	mɛlanuzus	melanurus
''	O	''	''

'	O	'	'
''	O	''	''
Fort-de-France	B-LOC	fɔzt-zɛ-fzankɛ	Fort-de-France
''	O	''	''
'	O	'	'

Arthur	B-PER	ʔaztʰuz	Arthur
Wellesley	I-PER	wɛllɛslɛi	Wellesley
,	I-PER	,	,
Công	I-PER	koŋ	Công
tước	I-PER	tɯək	tước
thứ	I-PER	tʰɯ	thứ
nhất	I-PER	ɲɤ̆t	nhất
của	I-PER	kwa	của
Wellington	I-PER	wɛlliŋtɔn	Wellington

Thimphu	B-LOC	tʰimfu	Thimphu
-	O	-	-
62.500	O	62.500	62.500
dân	O	zɤ̆n	dân

'	O	'	'
''	O	''	''
Lê	B-PER	le	Lê
Công	I-PER	koŋ	Công
Vinh	I-PER	viɲ	Vinh
''	O	''	''
'	O	'	'

đổi	O	doj	đổi
Giáo	B-PER	zaw	Giáo
hoàng	I-PER	hwaŋ	hoàng
Hônôriô	I-PER	honozio	Hônôriô
IV	I-PER	iv	IV

''	O	''	''
Saguinus	B-LOC	saɣuinus	Saguinus
nigricollis	I-LOC	niɣzicɔllis	nigricollis
''	O	''	''

đổi	O	doj	đổi
Xã	B-LOC	sa	Xã
Union	I-LOC	uniɔn	Union
,	I-LOC	,	,
Quận	I-LOC	kwɤ̆n	Quận
Story	I-LOC	stɔzi	Story
,	I-LOC	,	,
Iowa	I-LOC	iɔwa	Iowa

Tối	B-ORG	toj	Tối
cao	I-ORG	kaw	cao
Pháp	I-ORG	fap	Pháp
viện	I-ORG	viən	viện
Hoa	I-ORG	hwa	Hoa
Kỳ	I-ORG	ki	Kỳ

đổi	O	doj	đổi
Thiên	B-PER	tʰiən	Thiên
hoàng	I-PER	hwaŋ	hoàng
Kōrei	I-PER	kɔ̄zɛi	Kōrei

Hoàng	B-PER	hwaŋ	Hoàng
Cơ	I-PER	kɤ	Cơ
Minh	I-PER	miɲ	Minh
1982-1987	O	1982-1987	1982-1987

Diego	B-PER	ziɛɣɔ	Diego
Simeone	I-PER	simewnɛ	Simeone
(	O	(	(
1991-2003	O	1991-2003	1991-2003
)	O	)	)

Đảng	B-ORG	daŋ	Đảng
Người	I-ORG	ŋɯəj	Người
Thái	I-ORG	tʰaj	Thái
yêu	I-ORG	iəw	yêu
người	I-ORG	ŋɯəj	người
Thái	I-ORG	tʰaj	Thái

đổi	O	doj	đổi
Dãy	B-LOC	zăj	Dãy
núi	I-LOC	nuj	núi
Quặng	I-LOC	kwăŋ	Quặng

Lợi	B-LOC	lɤj	Lợi
nhuận	I-LOC	ɲwɤ̆n	nhuận
trên	I-LOC	cen	trên
tài	I-LOC	taj	tài
sản	I-LOC	san	sản

Akbar	B-PER	ʔakbaz	Akbar
Đại	I-PER	daj	Đại
đế	I-PER	de	đế

My	B-ORG	mi	My
Friends	I-ORG	fziɛnzs	Friends
Tigger	I-ORG	tiɣɣɛz	Tigger
&	I-ORG	&	&
Pooh	I-ORG	pɔh	Pooh
''	O	''	''

Nghi	B-LOC	ŋi	Nghi
Nam	I-LOC	nam	Nam
,	O	,	,
Sơn	B-LOC	sɤn	Sơn
Đông	I-LOC	doŋ	Đông

''	O	''	''
We	B-ORG	wɛ	We
Are	I-ORG	azɛ	Are
Never	I-ORG	nɛvɛz	Never
Ever	I-ORG	ɛvɛz	Ever
Getting	I-ORG	ɣɛttiŋ	Getting
Back	I-ORG	bakk	Back
Together	I-ORG	tɔɣɛtʰɛz	Together
''	O	''	''

'	O	'	'
''	O	''	''
Lisa	B-PER	lisa	Lisa
Hanna	I-PER	hanna	Hanna
''	O	''	''
'	O	'	'

đổi	O	doj	đổi
Thám	B-ORG	tʰam	Thám
tử	I-ORG	tɯ	tử
Chân	I-ORG	cɤ̆n	Chân
chính	I-ORG	ciɲ	chính
(	I-ORG	(	(
truyền	I-ORG	cwiən	truyền
hình	I-ORG	hiɲ	hình
nhiều	I-ORG	ɲiəw	nhiều
tập	I-ORG	tɤ̆p	tập
)	I-ORG	)	)

``	O	``	``
I	B-ORG	ʔi	I
Want	I-ORG	want	Want
It	I-ORG	it	It
That	I-ORG	tʰat	That
Way	I-ORG	wăj	Way
''	O	''	''
-	O	-	-
3:33	O	3:33	3:33

đổi	O	doj	đổi
John	B-PER	jɔhn	John
Churchill	I-PER	cuzcill	Churchill
,	I-PER	,	,
Công	I-PER	koŋ	Công
tước	I-PER	tɯək	tước
Marlborough	I-PER	mazlbɔzɔuɣ	Marlborough
thứ	I-PER	tʰɯ	thứ
nhất	I-PER	ɲɤ̆t	nhất

Quốc	B-ORG	kwok	Quốc
