ホッケー	NOUN	hɑkki	hokkee
中	NOUN	nɑkə	naka
に	ADP	ni	ni
渦巻く	VERB	juzumɑki	uzumaki
疑惑	NOUN	ɡɪwæku	giwaku
と	ADP	tə	to
リンク	VERB	ɹɪŋku	rinku
し	AUX	ʃi	shi
ながら	SCONJ	næɡɛɹə	nagara
展開	NOUN	tɛŋkaj	tenkai
。	PUNCT	.	.

接客	NOUN	sɛkjɑku	sekkyaku
と	ADP	tə	to
調理	NOUN	t͡ʃawɹi	chouri
を	ADP	wow	wo
担当	VERB	tæntu	tantou
し	AUX	ʃi	shi
、	PUNCT	,	,
09	NUM	09	09
年	NOUN	nɛn	nen
2月	NOUN	2	2
に	ADP	ni	ni
店長	NOUN	tɛnt͡ʃu	tenchou
に	ADP	ni	ni
昇格	VERB	ʃkɑku	shoukaku
し	AUX	ʃi	shi
た	AUX	tɑ	ta
。	PUNCT	.	.

3	NUM	3	3
曲	NOUN	kjowku	kyoku
プレイ	NOUN	pjʊɹejaj	purei
保証	NOUN	hɑʃu	hoshou
に	ADP	ni	ni
加え	VERB	kuw	kuwae
、	PUNCT	,	,
1	NUM	1	1
st	PROPN	stɹit	st
Stage	PROPN	stejd͡ʒ	Stage
から	ADP	kɛɹə	kara
全	NOUN	zɛn	zen
難易度	NOUN	nɑnidow	nan'ido
選択	NOUN	sɛntɑku	sentaku
可能	ADJ	kənu	kanou
グルーブゲージタイプ	PROPN	ɡuɹ̩əəbjuɡijɪtpu	guruubugeejitaipu
:	SYM	:	:
減少	NOUN	d͡ʒɛnʃu	genshou
型	NOUN	kɑtə	kata
7	NUM	7	7
thstyle	PROPN	θstajl	thstyle
以降	NOUN	ajku	ikou
で	ADP	di	de
追加	VERB	tsɪkə	tsuika
さ	AUX	sɑ	sa
れ	AUX	ɹej	re
た	AUX	tɑ	ta
モード	NOUN	mudow	moodo
。	PUNCT	.	.

「	PUNCT	(	(
何	NUM	nɑni	nani
人	NOUN	nɪn	nin
たり	VERB	tɑɹi	tari
と	ADP	tə	to
も	ADP	mow	mo
、	PUNCT	,	,
クラン	PROPN	kɹən	kuran
を	ADP	wow	wo
脱退	VERB	dætaj	dattai
でき	AUX	dɛki	deki
ない	AUX	naj	nai
。	PUNCT	.	.

自由通路	NOUN	d͡ʒɪɪəu	jiyuu
は	ADP	hɑ	ha
全長	PART	zɛnt͡ʃu	zenchou
37	NUM	37	37
m	PROPN	ɛm	m
、	PUNCT	,	,
幅員	NOUN	fukuən	fukuin
約	PART	jɑku	yaku
4.5	NUM	4.	4.
m	PROPN	ɛm	m
と	ADP	tə	to
なっ	VERB	nætsu	natsu
て	SCONJ	ti	te
いる	AUX	ɹ̩u	iru
。	PUNCT	.	.

参加者	NOUN	sæŋkəʃə	sankasha
から	ADP	kɛɹə	kara
立場	NOUN	tæt͡ʃajbə	tachiba
を	ADP	wow	wo
聞か	VERB	kɪkə	kika
れ	AUX	ɹej	re
た	AUX	tɑ	ta
とき	NOUN	towki	toki
に	ADP	ni	ni
は	ADP	hɑ	ha
すぐ	ADJ	suɡʌ	sugu
に	AUX	ni	ni
答え	VERB	kət	kotae
て	SCONJ	ti	te
い	AUX	aj	i
ます	AUX	mɑsu	masu
し	SCONJ	ʃi	shi
,	PUNCT	,	,
休憩時間	NOUN	kjʌjukijəkæn	kyuukeijikan
に	ADP	ni	ni
は	ADP	hɑ	ha
,	PUNCT	,	,
参加者	NOUN	sæŋkəʃə	sankasha
から	ADP	kɛɹə	kara
見える	VERB	mi	mie
ところ	NOUN	tɑkɔɹow	tokoro
で	ADP	di	de
清水建設	PROPN	ʃɪmɪzukɛnstsu	shimizukensetsu
の	ADP	now	no
関係者	NOUN	kæŋkajʃə	kankeisha
とも	NOUN	towmow	tomo
打ち合わせ	NOUN	ʌt͡ʃiəwejz	uchiawase
を	ADP	wow	wo
行なっ	VERB	əkownə	okona
て	SCONJ	ti	te
い	AUX	aj	i
ます	AUX	mɑsu	masu
。	PUNCT	.	.

この	DET	kownow	kono
井口	PROPN	ɪnowkut͡ʃi	inokuchi
氏	NOUN	ʃi	shi
の	ADP	now	no
発言	NOUN	hætsuɡən	hatsugen
を	ADP	wow	wo
聞い	VERB	kɪi	kii
た	AUX	tɑ	ta
藤倉	PROPN	fud͡ʒɪkuɹə	fujikura
団長	NOUN	dænt͡ʃu	danchou
は	ADP	hɑ	ha
関係者	NOUN	kæŋkajʃə	kankeisha
に	ADP	ni	ni
“	PUNCT	“	“
つまり	ADV	tsumɑɹi	tsumari
,	PUNCT	,	,
我々	PRON	wɛɹwɛɹ	wareware
の	ADP	now	no
目的	NOUN	mowkjutejki	mokuteki
が	ADP	ɡɑ	ga
達成	VERB	tæsej	tassei
さ	AUX	sɑ	sa
れ	AUX	ɹej	re
た	AUX	tɑ	ta
という	ADP	toju	toiu
こと	SCONJ	kowtow	koto
だ	AUX	dɑ	da
”	PUNCT	”	”
と	ADP	tə	to
語っ	VERB	kɑtætsu	katatsu
て	SCONJ	ti	te
いる	AUX	ɹ̩u	iru
。	PUNCT	.	.

それ	PRON	sɔɹ	sore
を	ADP	wow	wo
知り	VERB	ʃɪɹi	shiri
,	PUNCT	,	,
あえて	ADV	æit	aete
私	PRON	wɑtɑʃi	watashi
に	ADP	ni	ni
百	NUM	hajæku	hyaku
条	NOUN	d͡ʒu	jou
委	NOUN	aj	i
調査	NOUN	t͡ʃawsə	chousa
打ち切り	NOUN	ʌt͡ʃɪkɪɹ̩i	uchikiri
,	PUNCT	,	,
市民	NOUN	ʃɪmɪn	shimin
会議	NOUN	kejajd͡ʒi	kaigi
解散	NOUN	ksɑn	kaisan
,	PUNCT	,	,
山崎	PROPN	jɑmɑzɑki	yamazaki
正友	PROPN	mɑsətowmow	masatomo
の	ADP	now	no
証人喚問	NOUN	ʃawnɪŋkɑnmən	shouninkanmon
阻止	NOUN	sowʃi	soshi
を	ADP	wow	wo
依頼	VERB	ajɹ̩i	irai
し	AUX	ʃi	shi
て	SCONJ	ti	te
来	AUX	ɹɑi	rai
た	AUX	tɑ	ta
事実	NOUN	d͡ʒɪd͡ʒɪtsu	jijitsu
は	ADP	hɑ	ha
拭う	VERB	njuɡʌu	nuguu
こと	SCONJ	kowtow	koto
の	ADP	now	no
でき	VERB	dɛki	deki
ない	AUX	naj	nai
事実	NOUN	d͡ʒɪd͡ʒɪtsu	jijitsu
であり	AUX	dɹ̩i	deari
,	PUNCT	,	,
私	PRON	wɑtɑʃi	watashi
の	ADP	now	no
信念	NOUN	ʃɪnən	shinnen
五	NUM	ɡow	go
分	NOUN	fʌn	fun
,	PUNCT	,	,
学会	NOUN	ɡæaj	gakkai
側	NOUN	ɡɑwə	gawa
の	ADP	now	no
依頼	NOUN	ajɹ̩i	irai
五分	NOUN	ɡɑbu	gobu
を	ADP	wow	wo
言う	VERB	ɪu	iu
の	SCONJ	now	no
も	ADP	mow	mo
分かっ	VERB	wækə	waka
て	SCONJ	ti	te
頂	AUX	ajtɑdɑki	itadaki
ける	AUX	kɛɹ̩u	keru
と	ADP	tə	to
思い	VERB	owmoj	omoi
ます	AUX	mɑsu	masu
。	PUNCT	.	.

1961	NUM	1961	1961
年	NOUN	nɛn	nen
、	PUNCT	,	,
大阪	PROPN	usɑkə	oosaka
地検	NOUN	t͡ʃɪkən	chiken
特捜部	NOUN	tɑkəsubu	tokusoubu
に	ADP	ni	ni
公職選挙法	NOUN	kawʃɑkusəŋkjowu	koushokusenkyohou
違反	NOUN	ɪən	ihan
で	ADP	di	de
逮捕	VERB	thow	taiho
さ	AUX	sɑ	sa
れる	AUX	ɹiɹ̩u	reru
。	PUNCT	.	.

弱点	NOUN	jəkutən	jakuten
武器	NOUN	buki	buki
で	ADP	di	de
攻撃	VERB	kawd͡ʒejki	kougeki
する	AUX	sjɹ̩ɹ̩u	suru
と	SCONJ	tə	to
尻尾	NOUN	ʃɪpow	shippo
が	ADP	ɡɑ	ga
破壊	VERB	hækɑi	hakai
さ	AUX	sɑ	sa
れ	AUX	ɹej	re
、	PUNCT	,	,
尻尾	NOUN	ʃɪpow	shippo
を	ADP	wow	wo
使っ	VERB	tsukɑtsu	tsukatsu
た	AUX	tɑ	ta
攻撃	NOUN	kawd͡ʒejki	kougeki
が	ADP	ɡɑ	ga
でき	VERB	dɛki	deki
なく	AUX	nɑku	naku
なる	AUX	nɹu	naru
。	PUNCT	.	.

男性	NOUN	dænsej	dansei
側	NOUN	ɡɑwə	gawa
が	ADP	ɡɑ	ga
上告	VERB	d͡ʒkowku	joukoku
し	AUX	ʃi	shi
て	SCONJ	ti	te
い	AUX	aj	i
た	AUX	tɑ	ta
。	PUNCT	.	.

これ	PRON	kɔɹ	kore
は	ADP	hɑ	ha
反	NOUN	hɑn	han
佐竹	PROPN	sɑtejk	satake
一揆	NOUN	ɪki	ikki
が	ADP	ɡɑ	ga
各地	NOUN	kɑkut͡ʃi	kakuchi
で	ADP	di	de
勃発	VERB	bɑpɑtsu	boppatsu
し	AUX	ʃi	shi
て	SCONJ	ti	te
い	AUX	aj	i
た	AUX	tɑ	ta
から	SCONJ	kɛɹə	kara
である	AUX	dɹ̩u	dearu
。	PUNCT	.	.

古く	ADV	fʊɹuku	furuku
から	ADP	kɛɹə	kara
観光地	NOUN	kæŋkt͡ʃi	kankouchi
や	ADP	jɑ	ya
別荘地	NOUN	bɛzawt͡ʃi	bessouchi
と	ADP	tə	to
し	VERB	ʃi	shi
て	SCONJ	ti	te
有名	ADJ	jjəmaj	yuumei
。	PUNCT	.	.

それ	PRON	sɔɹ	sore
は	ADP	hɑ	ha
人々	NOUN	hɪtowbitow	hitobito
に	ADP	ni	ni
幸せ	NOUN	ʃiəwejz	shiawase
を	ADP	wow	wo
もたらす	VERB	mowtɑɹɑsu	motarasu
歌	NOUN	jutə	uta
と	ADP	tə	to
いう	VERB	ɪu	iu
。	PUNCT	.	.

ハート	NOUN	hɑtow	haato
の	ADP	now	no
K	PROPN	kej	K
、	PUNCT	,	,
ベ	PROPN	bi	be
・	SYM	・	・
トッコ	PROPN	towkow	tokko
が	ADP	ɡɑ	ga
統括	VERB	tkɑtsu	toukatsu
し	AUX	ʃi	shi
て	SCONJ	ti	te
い	AUX	aj	i
た	AUX	tɑ	ta
。	PUNCT	.	.

バイエルン	PROPN	bejɪɹən	baierun
州	NOUN	ʃʌu	shuu
、	PUNCT	,	,
バーデン	PROPN	bədən	baaden
=	NOUN	=	=
ヴュルテンベルク	PROPN	vuajʊɹətənbɹ̩uku	vuyurutenberuku
州	NOUN	ʃʌu	shuu
や	ADP	jɑ	ya
ラインラント	PROPN	ɹejnɹæntow	rainranto
=	NOUN	=	=
プファルツ	PROPN	pufu	pufu
州	NOUN	ʃʌu	shuu
や	ADP	jɑ	ya
など	ADV	nejdow	nado
、	PUNCT	,	,
南部	NOUN	nænbu	nanbu
に	ADP	ni	ni
多い	ADJ	u	ooi
。	PUNCT	.	.

パーク	NOUN	pɑku	paaku
チョン	PROPN	t͡ʃɑn	chon
駅	NOUN	ɛki	eki
は	ADP	hɑ	ha
、	PUNCT	,	,
タイ王国	PROPN	taj	tai
中部	NOUN	t͡ʃʌubu	chuubu
サラブリー	PROPN	sæɹəbɹ̩i	saraburii
県	NOUN	kɛn	ken
の	ADP	now	no
人口	NOUN	d͡ʒɪŋku	jinkou
約	PART	jɑku	yaku
5	NUM	5	5
万人	NOUN	bænɪn	bannin
が	ADP	ɡɑ	ga
暮らす	VERB	kʊɹə	kura
ムワックレック	PROPN	muwɔkɹɛku	muwakkurekku
郡	NOUN	ɡʌn	gun
に	ADP	ni	ni
位置	VERB	it͡ʃi	ichi
する	AUX	sjɹ̩ɹ̩u	suru
。	PUNCT	.	.

自信	NOUN	d͡ʒɪʃɪn	jishin
を	ADP	wow	wo
取り戻そ	VERB	tɔɹi	tori
う	AUX	ju	u
と	SCONJ	tə	to
死に物狂い	NOUN	ʃini	shini
で	ADP	di	de
勉強	VERB	bɛŋkju	benkyou
し	AUX	ʃi	shi
,	PUNCT	,	,
働き	VERB	hɑtɹɑki	hataraki
まし	AUX	mæʃi	mashi
た	AUX	tɑ	ta
。	PUNCT	.	.

メリッサ	PROPN	mɛɹisə	merissa
・	SYM	・	・
ロッソ	PROPN	ɹowsow	rosso
は	ADP	hɑ	ha
ガリオッポ	PROPN	ɡɑɹiəpow	garioppo
種	NOUN	tejn	tane
を	ADP	wow	wo
主に	ADV	owmowni	omoni
使用	VERB	ʃɪju	shiyou
し	AUX	ʃi	shi
た	AUX	tɑ	ta
赤ワイン	NOUN	ɑkə	aka
。	PUNCT	.	.

自民党	PROPN	d͡ʒajmɪntu	jimintou
の	ADP	now	no
谷垣	PROPN	tænəɡɑki	tanigaki
禎一	PROPN	tejt͡ʃi	teiichi
総裁	NOUN	ssaj	sousai
は	ADP	hɑ	ha
4	NUM	4	4
日	NOUN	nɪt͡ʃi	nichi
午後	NOUN	ɡowɡow	gogo
、	PUNCT	,	,
都内	NOUN	townaj	tonai
で	ADP	di	de
河野	PROPN	kawnow	kouno
洋平	PROPN	jej	youhei
元	NOUN	mowtow	moto
総裁	NOUN	ssaj	sousai
と	ADP	tə	to
会い	VERB	aj	ai
、	PUNCT	,	,
東日本大震災	PROPN	hajɡɑʃɪnɪɑn	higashinihon
対策	NOUN	tejsɑku	taisaku
で	ADP	di	de
の	ADP	now	no
民主党	PROPN	mɪnʃu	minshu
と	ADP	tə	to
の	ADP	now	no
大連	PROPN	dɛɹən	dairen
立	NOUN	ɹitsu	ritsu
を	ADP	wow	wo
含む	VERB	fukumu	fukumu
協力	NOUN	kjɹiowku	kyouryoku
体制	NOUN	tejsej	taisei
構築	NOUN	kawt͡ʃiku	kouchiku
について	ADP	nitsut	nitsuite
意見	NOUN	ajkən	iken
交換	VERB	kkən	koukan
し	AUX	ʃi	shi
た	AUX	tɑ	ta
。	PUNCT	.	.

二	NUM	ni	ni
人	NOUN	nɪn	nin
は	ADP	hɑ	ha
許さ	VERB	jjɹ̩ɹ̩usə	yurusa
れ	AUX	ɹej	re
た	AUX	tɑ	ta
から	SCONJ	kɛɹə	kara
入れ	VERB	ajɹ	ire
た	AUX	tɑ	ta
と	ADP	tə	to
言い	VERB	ɪi	ii
,	PUNCT	,	,
桂子	PROPN	kejkow	keiko
について	ADP	nitsut	nitsuite
は	ADP	hɑ	ha
“	PUNCT	“	“
病気	NOUN	bjki	byouki
は	ADP	hɑ	ha
し	VERB	ʃi	shi
て	SCONJ	ti	te
いる	AUX	ɹ̩u	iru
が	SCONJ	ɡɑ	ga
きっと	ADV	kɪtow	kitto
神様	NOUN	kæməsɑmə	kamisama
に	ADP	ni	ni
選ば	VERB	ɛɹɑbə	eraba
れ	AUX	ɹej	re
子	NOUN	kow	ko
な	AUX	nɑ	na
ん	SCONJ	ɛn	n
だ	AUX	dɑ	da
よ	PART	jow	yo
”	PUNCT	”	”
と	ADP	tə	to
話	NOUN	hænɑʃi	hanashi
を	ADP	wow	wo
宗教	NOUN	ʃʌʌkju	shuukyou
の	ADP	now	no
枠組み	NOUN	wækəɡumi	wakugumi
へ	ADP	hi	he
と	ADP	tə	to
誘導	VERB	judu	yuudou
し	AUX	ʃi	shi
た	AUX	tɑ	ta
。	PUNCT	.	.

車両番号	NOUN	ʃɹiubæŋɡu	sharyoubangou
は	ADP	hɑ	ha
第	PART	daj	dai
1	NUM	1	1
編	NOUN	hɛn	hen
成	NOUN	sej	sei
の	ADP	now	no
場合	NOUN	bɑɑaj	baai
で	ADP	di	de
見る	VERB	majɹ̩u	miru
と	SCONJ	tə	to
、	PUNCT	,	,
1	NUM	1	1
両	NOUN	ɹju	ryou
目	NOUN	mi	me
から	ADP	kɛɹə	kara
、	PUNCT	,	,
425001-435001-435501-425501	NUM	425001-435001-435501-425501	425001-435001-435501-425501
と	ADP	tə	to
なる	VERB	nɹu	naru
。	PUNCT	.	.

ホームページ	NOUN	humjupid͡ʒi	hoomupeeji
制作	NOUN	sejajsɑku	seisaku
を	ADP	wow	wo
ある程度	ADV	ɹ̩u	aru
お	NOUN	ow	o
値打ち	NOUN	nut͡ʃi	neuchi
価格	NOUN	kækɑku	kakaku
で	ADP	di	de
行っ	VERB	ɪtsu	itsu
て	SCONJ	ti	te
もらえる	AUX	mɹɹu	moraeru
業者	NOUN	ɡjawʃə	gyousha
な	AUX	nɑ	na
ので	SCONJ	nowd	node
、	PUNCT	,	,
個人的	ADJ	kəd͡ʒɪntɛki	kojinteki
に	AUX	ni	ni
は	ADP	hɑ	ha
高く	ADJ	tɑkɑku	takaku
評価	VERB	hjukə	hyouka
し	AUX	ʃi	shi
て	SCONJ	ti	te
い	AUX	aj	i
ます	AUX	mɑsu	masu
。	PUNCT	.	.

つまり	ADV	tsumɑɹi	tsumari
創価学会	PROPN	sukə	souka
と	ADP	tə	to
は	ADP	hɑ	ha
,	PUNCT	,	,
いろんな	ADJ	ajɹ̩nə	ironna
意味	NOUN	ɪmi	imi
で	ADP	di	de
兄弟分	NOUN	kjawdaj	kyoudai
みたいな	AUX	mɪtejnə	mitaina
もの	NOUN	mownow	mono
です	AUX	dɛsu	desu
が	SCONJ	ɡɑ	ga
,	PUNCT	,	,
創価学会	PROPN	sukə	souka
と	ADP	tə	to
は	ADP	hɑ	ha
犬猿の仲	NOUN	kɛnən	ken'en
です	AUX	dɛsu	desu
。	PUNCT	.	.

監督	NOUN	kæntowku	kantoku
は	ADP	hɑ	ha
エメンタール	PROPN	ɛmɛntɑɹu	ementaaru
出身	NOUN	ʃʌʃɪn	shusshin
の	ADP	now	no
演出家	NOUN	ɛnʃətsukə	enshutsuka
フランツ	NOUN	fɹəntsu	furantsu
・	SYM	・	・
シュナイダー	PROPN	ʃundɑ	shunaidaa
で	ADP	di	de
、	PUNCT	,	,
主演	NOUN	ʃun	shuen
は	ADP	hɑ	ha
後	NOUN	nɑt͡ʃi	nochi
に	ADP	ni	ni
有名	ADJ	jjəmaj	yuumei
に	AUX	ni	ni
なっ	AUX	nætsu	natsu
た	AUX	tɑ	ta
俳優	NOUN	hajjəu	haiyuu
ハネス	PROPN	hejnɛsu	hanesu
・	SYM	・	・
シュミトハウザー	PROPN	ʃumɪtɑhawzɑ	shumitohauzaa
と	ADP	tə	to
リゼロッテ	PROPN	ɹajzɹ̩ɑt	rizerotte
・	SYM	・	・
プルヴァー	PROPN	pjɹ̩ɹ̩uvu	puruvu
である	AUX	dɹ̩u	dearu
。	PUNCT	.	.

1977	NUM	1977	1977
年	NOUN	nɛn	nen
、	PUNCT	,	,
その	DET	sənow	sono
郭	NOUN	kɑku	kaku
雨	NOUN	ejm	ame
新	NOUN	ʃɪn	shin
の	ADP	now	no
地盤	NOUN	d͡ʒɪbən	jiban
を	ADP	wow	wo
受け継ぎ	VERB	jukɛtsud͡ʒi	uketsugi
、	PUNCT	,	,
台湾	PROPN	tajwɑn	taiwan
省	NOUN	ʃu	shou
議員	NOUN	d͡ʒɪɪn	giin
に	ADP	ni	ni
当選	VERB	tawsən	tousen
する	AUX	sjɹ̩ɹ̩u	suru
。	PUNCT	.	.

何	NUM	nɑni	nani
度	NOUN	du	do
呼ん	VERB	jɑn	yon
で	SCONJ	di	de
も	ADP	mow	mo
来	AUX	ɹɑi	rai
ない	AUX	naj	nai
。	PUNCT	.	.

トミー	PROPN	towmi	tomii
を	ADP	wow	wo
マフィア	NOUN	mɑfiə	mafia
の	ADP	now	no
世界	NOUN	səkaj	sekai
に	ADP	ni	ni
引き込ん	VERB	hiki	hiki
だ	AUX	dɑ	da
人物	NOUN	d͡ʒɪnbʊtsu	jinbutsu
で	AUX	di	de
も	ADP	mow	mo
ある	AUX	ɹ̩u	aru
。	PUNCT	.	.

当	NOUN	tu	tou
団体	NOUN	dæntaj	dantai
と	ADP	tə	to
し	VERB	ʃi	shi
て	SCONJ	ti	te
は	ADP	hɑ	ha
,	PUNCT	,	,
貴	NOUN	tɑkɑʃi	takashi
庁	NOUN	t͡ʃu	chou
に対して	ADP	ni	ni
,	PUNCT	,	,
法令	NOUN	awɹejaj	hourei
上	NOUN	ui	ue
の	ADP	now	no
根拠	NOUN	kɑŋkjow	konkyo
を	ADP	wow	wo
欠い	VERB	kaj	kai
た	AUX	tɑ	ta
不	NOUN	fu	fu
公正	ADJ	kawsej	kousei
な	AUX	nɑ	na
自己	NOUN	d͡ʒikow	jiko
正当化	NOUN	sajtukə	seitouka
に	ADP	ni	ni
強く	ADJ	tsʌjowku	tsuyoku
抗議	VERB	kawd͡ʒi	kougi
する	AUX	sjɹ̩ɹ̩u	suru
とともに	ADP	tɑtəmowni	totomoni
,	PUNCT	,	,
ウェブ	NOUN	ʊɛbu	uebu
サイト	NOUN	sejtow	saito
上	NOUN	ui	ue
の	ADP	now	no
当該	ADJ	tuɡaj	tougai
記事	NOUN	kid͡ʒi	kiji
を	ADP	wow	wo
即刻	NOUN	sowkowku	sokkoku
削除	VERB	sɑkujow	sakujo
し	AUX	ʃi	shi
,	PUNCT	,	,
取り返し	NOUN	tɔɹəkʃi	torikaeshi
の	ADP	now	no
つか	VERB	tsukə	tsuka
ない	AUX	naj	nai
人権侵害	NOUN	d͡ʒɪŋkɛnʃɪŋɡaj	jinkenshingai
等	NOUN	nejdow	nado
を	ADP	wow	wo
もたらす	VERB	mowtɑɹɑsu	motarasu
見解	NOUN	kɛŋkaj	kenkai
の	ADP	now	no
公表	NOUN	khju	kouhyou
を	ADP	wow	wo
直ちに	ADV	tədæt͡ʃi	tadachi
取りやめる	VERB	tɔɹi	tori
よう	AUX	ju	you
,	PUNCT	,	,
厳に	ADV	d͡ʒɛnɹ̩əl	gen
要請	VERB	jawsej	yousei
し	AUX	ʃi	shi
ます	AUX	mɑsu	masu
。	PUNCT	.	.

カラー	NOUN	kæɹɑ	karaa
は	ADP	hɑ	ha
ブラック	PROPN	bjuɹɑku	burakku
/	NOUN	/	/
レッド	NOUN	ɹɛddow	reddo
と	ADP	tə	to
ブラック	PROPN	bjuɹɑku	burakku
/	NOUN	/	/
イエロー	NOUN	ɪɛɹu	ieroo
を	ADP	wow	wo
用意	VERB	jwi	youi
する	AUX	sjɹ̩ɹ̩u	suru
。	PUNCT	.	.

阿波	PROPN	əwə	awa
から	ADP	kɛɹə	kara
讃岐	PROPN	sænuki	sanuki
へ	ADP	hi	he
越える	VERB	kow	koe
道	NOUN	mɪt͡ʃi	michi
は	ADP	hɑ	ha
讃岐	PROPN	sænuki	sanuki
山脈	NOUN	sænmjɑku	sanmyaku
中	NOUN	nɑkə	naka
に	ADP	ni	ni
数多く	ADJ	kɑzwʊku	kazuooku
ある	VERB	ɹ̩u	aru
が	SCONJ	ɡɑ	ga
、	PUNCT	,	,
東	PROPN	hiɡɑʃi	higashi
で	ADP	di	de
は	ADP	hɑ	ha
この	DET	kownow	kono
大坂	PROPN	usɑkə	oosaka
峠	PROPN	tud͡ʒ	touge
、	PUNCT	,	,
そして	CCONJ	sowʃajt	soshite
西	NOUN	niʃi	nishi
で	ADP	di	de
は	ADP	hɑ	ha
ほぼ	ADV	howbow	hobo
中央	NOUN	t͡ʃuəu	chuuou
に	ADP	ni	ni
清水	NOUN	ʃɪmizu	shimizu
越	PROPN	ɛtsu	etsu
が	ADP	ɡɑ	ga
あっ	VERB	ɑtsu	atsu
た	AUX	tɑ	ta
。	PUNCT	.	.

用途	NOUN	jtow	youto
に	ADP	ni	ni
合わせ	VERB	əwə	awa
て	SCONJ	ti	te
クリーム	NOUN	kɹɪimu	kuriimu
タイプ	NOUN	tpu	taipu
と	ADP	tə	to
乳液	NOUN	njjəuejki	nyuueki
タイプ	NOUN	tpu	taipu
が	ADP	ɡɑ	ga
ある	VERB	ɹ̩u	aru
。	PUNCT	.	.

名前	NOUN	nɑm	namae
の	ADP	now	no
由来	NOUN	jɹi	yurai
は	ADP	hɑ	ha
、	PUNCT	,	,
インド神話	NOUN	ɪndow	indo
の	ADP	now	no
神鳥	PROPN	kæmitɔɹi	kamitori
「	PUNCT	(	(
ガルダ	PROPN	ɡɹ̩udə	garuda
」	PUNCT	)	)
と	ADP	tə	to
、	PUNCT	,	,
伝説	NOUN	dɛnstsu	densetsu
の	ADP	now	no
不死鳥	NOUN	fʊʃɪku	fushichou
「	PUNCT	(	(
フェニックス	NOUN	fɛnɪkusu	fenikkusu
」	PUNCT	)	)
から	ADP	kɛɹə	kara
。	PUNCT	.	.

また	CCONJ	mɑtə	mata
カタルーニャ	PROPN	kɑtɹʌʌnjə	kataruunya
XI	PROPN	zi	XI
と	ADP	tə	to
し	VERB	ʃi	shi
て	SCONJ	ti	te
、	PUNCT	,	,
少なくとも	ADV	sukunɑkjətowmow	sukunakutomo
21	NUM	21	21
試合	NOUN	ʃiaj	shiai
出場	NOUN	ʃʌtsəd͡ʒu	shutsujou
15	NUM	15	15
得点	NOUN	tɑkutən	tokuten
を	ADP	wow	wo
記録	VERB	kɪɹɑku	kiroku
し	AUX	ʃi	shi
た	AUX	tɑ	ta
。	PUNCT	.	.

理想主義	NOUN	ɹɪsəʃud͡ʒi	risoushugi
者	NOUN	mownow	mono
の	ADP	now	no
多い	ADJ	u	ooi
魔	NOUN	mɑ	ma
戦	NOUN	sɛn	sen
将軍	NOUN	ʃɡʌn	shougun
の	ADP	now	no
中	NOUN	nɑkə	naka
で	ADP	di	de
は	ADP	hɑ	ha
数	NOUN	kɑzu	kazu
少ない	ADJ	sukunaj	sukunai
現実主義者	NOUN	d͡ʒɛnd͡ʒɪtsʌʃud͡ʒɪʃə	genjitsushugisha
。	PUNCT	.	.

新しい	ADJ	ætɑɹɑʃi	atarashii
薬	NOUN	kusɹi	kusuri
を	ADP	wow	wo
出さ	VERB	dɑsə	dasa
れ	AUX	ɹej	re
て	SCONJ	ti	te
服用	VERB	fukəju	fukuyou
し	AUX	ʃi	shi
たら	AUX	tɛɹə	tara
副作用	NOUN	fukusəu	fukusayou
が	ADP	ɡɑ	ga
ひどく	ADJ	hɪdowku	hidoku
、	PUNCT	,	,
再度	ADV	sdow	saido
病院	NOUN	bajwən	byouin
に	ADP	ni	ni
いっ	VERB	ɪtsu	itsu
た	AUX	tɑ	ta
ところ	NOUN	tɑkɔɹow	tokoro
すいません	INTJ	suajməsən	suimasen
の	ADP	now	no
一言	NOUN	hɪtəkowtow	hitokoto
も	ADP	mow	mo
なし	ADJ	næʃi	nashi
。	PUNCT	.	.

以下	NOUN	ikə	ika
出版社	NOUN	ʃʌpənʃə	shuppansha
ごと	NOUN	ɡowtu	goto
の	ADP	now	no
特徴	NOUN	tɑkuku	tokuchou
を	ADP	wow	wo
記す	VERB	ʃɹusu	shirusu
。	PUNCT	.	.

そこ	PRON	sowkow	soko
へ	ADP	hi	he
,	PUNCT	,	,
憮然とし	VERB	bjuzən	buzen
た	AUX	tɑ	ta
表情	NOUN	hjd͡ʒu	hyoujou
の	ADP	now	no
署長	NOUN	ʃɑku	shochou
が	ADP	ɡɑ	ga
入っ	VERB	ɪtsʌtsu	itsutsu
て	SCONJ	ti	te
き	AUX	ki	ki
た	AUX	tɑ	ta
。	PUNCT	.	.

時間	NOUN	d͡ʒɪkæn	jikan
同期	NOUN	dawki	douki
による	ADP	najajɔɹu	niyoru
精度	NOUN	sdow	seido
の	ADP	now	no
高い	ADJ	tɑkɑi	takai
通信	NOUN	tsʌuʃən	tsuushin
システム	NOUN	ʃɪzutɪmu	shisutemu
は	ADP	hɑ	ha
、	PUNCT	,	,
プロセッサ	NOUN	pjuɹowsɛsə	purosessa
間	NOUN	kæn	kan
の	ADP	now	no
同期	NOUN	dawki	douki
を	ADP	wow	wo
正確	ADJ	sejkɑku	seikaku
に	AUX	ni	ni
保つ	VERB	tæmətsu	tamotsu
こと	SCONJ	kowtow	koto
